invoice_id,date,time,branch,city,customer_type,gender,category,product,unit_price,quantity,discount_pct,payment_method,rating,cost_price
INV-2024-02065,2024-02-11,17:08,C,Bengaluru,Normal,Male,Electronics,Earbuds,2308.58,1,0.05,Card,9.1,1592.92
INV-2024-02066,2024-03-26,17:38,C,Bengaluru,Normal,Female,Electronics,Smart Watch,4105.3,3,0.0,Cash,9.5,2832.66
INV-2024-02067,2024-02-18,16:17,A,Delhi,Member,Female,Clothing,Sports Shoes,2407.42,1,0.0,UPI,9.0,1468.53
INV-2024-02068,2024-03-29,10:43,B,Mumbai,Normal,Male,Groceries,Breakfast Cereal,387.0,1,0.05,UPI,6.6,317.34
INV-2024-02069,2024-01-26,12:57,A,Delhi,Member,Female,Groceries,Dry Fruits,990.62,3,0.2,UPI,8.5,812.31
INV-2024-02070,2024-02-18,17:21,B,Mumbai,Normal,Female,Groceries,Dry Fruits,902.34,1,0.0,UPI,8.1,739.92
INV-2024-02071,2024-03-20,19:14,B,Mumbai,Member,Male,Clothing,Sports Shoes,2671.77,4,0.1,Card,5.1,1629.78
INV-2024-02072,2024-02-13,11:01,A,Delhi,Member,Female,Home & Kitchen,Cookware Set,2357.87,2,0.05,Card,8.0,1556.19
INV-2024-02073,2024-01-28,21:25,B,Mumbai,Member,Male,Personal Care,Trimmer,1771.52,2,0.0,UPI,9.5,1027.48
INV-2024-02074,2024-03-20,18:13,A,Delhi,Normal,Male,Groceries,Cooking Oil,797.56,4,0.15,Card,7.3,654.0
INV-2024-02075,2024-02-08,17:26,B,Mumbai,Member,Female,Clothing,Jacket,3119.09,2,0.05,UPI,7.8,1902.64
INV-2024-02076,2024-02-21,19:06,A,Delhi,Normal,Female,Electronics,Earbuds,2155.27,4,0.0,Card,6.8,1487.14
INV-2024-02077,2024-03-30,20:04,A,Delhi,Normal,Female,Groceries,Cooking Oil,822.87,5,0.1,Card,6.0,674.75
INV-2024-02078,2024-01-19,19:10,A,Delhi,Normal,Male,Electronics,Smart Watch,4216.24,5,0.0,Cash,9.3,2909.21
INV-2024-02079,2024-01-30,13:57,B,Mumbai,Member,Male,Electronics,Smart Watch,4045.79,2,0.15000000000000002,UPI,6.7,2791.6
INV-2024-02080,2024-01-04,21:35,A,Delhi,Normal,Female,Clothing,Jeans,1899.37,3,0.05,Card,6.2,1158.62
INV-2024-02081,2024-02-08,12:40,B,Mumbai,Normal,Male,Clothing,T-Shirt,788.33,1,0.0,UPI,7.3,480.88
INV-2024-02082,2024-01-20,14:17,B,Mumbai,Normal,Male,Clothing,Jeans,1754.45,1,0.1,Card,6.8,1070.21
INV-2024-02083,2024-03-05,15:49,B,Mumbai,Member,Female,Personal Care,Skin Care Kit,1179.34,2,0.15000000000000002,UPI,8.5,684.02
INV-2024-02084,2024-01-19,13:45,C,Bengaluru,Normal,Male,Personal Care,Perfume,1635.07,4,0.1,UPI,9.7,948.34
INV-2024-02085,2024-03-04,13:09,B,Mumbai,Normal,Female,Groceries,Dry Fruits,954.77,4,0.0,Card,7.4,782.91
INV-2024-02086,2024-01-27,18:11,C,Bengaluru,Normal,Female,Personal Care,Skin Care Kit,1204.41,5,0.0,UPI,8.8,698.56
INV-2024-02087,2024-02-04,18:02,A,Delhi,Normal,Male,Electronics,Smart Watch,3753.34,3,0.1,Card,8.5,2589.8
INV-2024-02088,2024-02-04,18:55,C,Bengaluru,Normal,Male,Groceries,Breakfast Cereal,399.97,5,0.05,Card,8.0,327.98
INV-2024-02089,2024-03-08,16:32,B,Mumbai,Normal,Male,Electronics,Earbuds,2182.18,6,0.05,UPI,7.3,1505.7
INV-2024-02090,2024-02-15,15:37,C,Bengaluru,Member,Female,Groceries,Breakfast Cereal,392.22,2,0.1,Card,9.0,321.62
INV-2024-02091,2024-02-05,11:12,C,Bengaluru,Member,Male,Personal Care,Shampoo,461.57,4,0.0,UPI,7.0,267.71
INV-2024-02092,2024-03-19,19:52,A,Delhi,Normal,Male,Sports,Cricket Bat,1945.92,1,0.05,Card,8.5,1245.39
INV-2024-02093,2024-02-24,18:12,C,Bengaluru,Normal,Female,Sports,Fitness Band,1269.82,2,0.0,UPI,5.9,812.68
INV-2024-02094,2024-01-22,17:54,A,Delhi,Member,Male,Clothing,Jacket,2868.9,6,0.1,Card,6.6,1750.03
INV-2024-02095,2024-03-23,12:55,A,Delhi,Member,Female,Clothing,Jeans,1786.64,1,0.2,Cash,6.3,1089.85
INV-2024-02096,2024-02-03,18:51,C,Bengaluru,Member,Female,Groceries,Rice 5kg,637.65,1,0.1,Card,10.0,522.87
INV-2024-02097,2024-01-05,18:19,A,Delhi,Member,Male,Home & Kitchen,Cookware Set,2529.36,1,0.05,Card,7.6,1669.38
INV-2024-02098,2024-02-17,17:03,A,Delhi,Member,Female,Sports,Yoga Mat,889.37,4,0.1,Cash,9.7,569.2
INV-2024-02099,2024-01-13,19:59,B,Mumbai,Member,Female,Clothing,Jacket,3177.46,2,0.05,Cash,5.5,1938.25
INV-2024-02100,2024-01-24,18:04,A,Delhi,Member,Male,Groceries,Dry Fruits,969.57,2,0.0,UPI,5.6,795.05
INV-2024-02101,2024-03-10,10:10,A,Delhi,Member,Male,Personal Care,Skin Care Kit,1104.4,2,0.05,Cash,8.1,640.55
INV-2024-02102,2024-01-14,14:51,B,Mumbai,Normal,Female,Electronics,Smart Watch,4138.29,1,0.05,UPI,8.8,2855.42
INV-2024-02103,2024-03-16,13:28,B,Mumbai,Normal,Male,Personal Care,Perfume,1552.81,4,0.1,UPI,5.9,900.63
INV-2024-02104,2024-03-26,14:24,C,Bengaluru,Member,Male,Electronics,Earbuds,2328.74,3,0.05,Card,6.6,1606.83
INV-2024-02105,2024-02-27,17:34,A,Delhi,Normal,Female,Home & Kitchen,Mixer Grinder,3086.75,1,0.1,UPI,6.9,2037.25
INV-2024-02106,2024-03-08,17:04,A,Delhi,Normal,Female,Groceries,Cooking Oil,730.53,3,0.0,Card,6.3,599.03
INV-2024-02107,2024-03-08,18:28,A,Delhi,Member,Male,Electronics,Earbuds,2264.85,1,0.0,Card,8.1,1562.75
INV-2024-02108,2024-03-31,15:14,C,Bengaluru,Member,Female,Sports,Fitness Band,1263.69,3,0.15000000000000002,Card,8.1,808.76
INV-2024-02109,2024-02-03,11:13,A,Delhi,Normal,Female,Groceries,Rice 5kg,589.74,1,0.0,UPI,5.5,483.59
INV-2024-02110,2024-01-17,18:17,B,Mumbai,Member,Female,Electronics,Bluetooth Speaker,2811.24,1,0.05,Cash,7.7,1939.76
INV-2024-02111,2024-02-19,16:23,B,Mumbai,Member,Male,Electronics,Power Bank,1397.49,3,0.05,UPI,9.5,964.27
INV-2024-02112,2024-02-21,18:35,B,Mumbai,Member,Female,Clothing,Jacket,2788.54,1,0.05,Cash,8.5,1701.01
INV-2024-02113,2024-01-18,20:58,A,Delhi,Normal,Male,Sports,Cricket Bat,2105.81,2,0.1,Cash,5.1,1347.72
INV-2024-02114,2024-02-28,18:30,A,Delhi,Normal,Male,Sports,Fitness Band,1315.95,2,0.05,Cash,7.0,842.21
INV-2024-02115,2024-01-02,10:34,B,Mumbai,Normal,Male,Groceries,Cooking Oil,840.76,3,0.1,Cash,9.0,689.42
INV-2024-02116,2024-03-26,12:54,C,Bengaluru,Normal,Male,Clothing,Jacket,3112.04,2,0.0,Card,7.4,1898.34
INV-2024-02117,2024-01-27,20:07,B,Mumbai,Member,Male,Electronics,Earbuds,2321.13,3,0.15,Cash,9.4,1601.58
INV-2024-02118,2024-01-05,21:02,B,Mumbai,Normal,Male,Clothing,Jeans,1823.94,2,0.0,UPI,7.3,1112.6
INV-2024-02119,2024-01-12,12:39,C,Bengaluru,Normal,Male,Personal Care,Shampoo,483.67,2,0.2,UPI,6.5,280.53
INV-2024-02120,2024-01-24,19:59,A,Delhi,Member,Male,Electronics,Earbuds,2192.21,6,0.05,Card,6.8,1512.62
INV-2024-02121,2024-01-28,14:32,A,Delhi,Member,Male,Electronics,Earbuds,2354.13,1,0.15,Cash,7.9,1624.35
INV-2024-02122,2024-01-04,13:23,A,Delhi,Member,Female,Groceries,Cooking Oil,780.46,5,0.05,Card,4.3,639.98
INV-2024-02123,2024-01-28,20:24,B,Mumbai,Member,Female,Home & Kitchen,Mixer Grinder,3264.21,1,0.1,Card,7.5,2154.38
INV-2024-02124,2024-01-20,20:09,C,Bengaluru,Member,Male,Clothing,Jeans,1856.4,1,0.05,UPI,7.9,1132.4
INV-2024-02125,2024-02-07,19:47,C,Bengaluru,Member,Male,Electronics,Earbuds,2060.99,3,0.1,Cash,7.6,1422.08
INV-2024-02126,2024-02-07,18:03,A,Delhi,Normal,Female,Clothing,Jacket,3109.11,1,0.0,Card,7.1,1896.56
INV-2024-02127,2024-02-03,20:26,A,Delhi,Member,Male,Electronics,Power Bank,1449.55,1,0.1,Card,8.1,1000.19
INV-2024-02128,2024-02-02,16:55,C,Bengaluru,Member,Male,Electronics,Power Bank,1429.45,2,0.05,UPI,7.3,986.32
INV-2024-02129,2024-01-10,17:03,B,Mumbai,Normal,Female,Clothing,Jacket,3132.22,3,0.15,Cash,7.0,1910.65
INV-2024-02130,2024-01-03,12:54,B,Mumbai,Member,Female,Clothing,T-Shirt,841.1,5,0.05,UPI,7.5,513.07
INV-2024-02131,2024-01-21,19:58,C,Bengaluru,Normal,Female,Groceries,Dry Fruits,876.02,5,0.0,Card,6.2,718.34
INV-2024-02132,2024-03-11,10:12,B,Mumbai,Member,Female,Groceries,Dry Fruits,882.54,3,0.15,UPI,5.3,723.68
INV-2024-02133,2024-03-31,17:36,A,Delhi,Member,Female,Groceries,Rice 5kg,599.47,3,0.1,UPI,7.4,491.57
INV-2024-02134,2024-03-26,18:36,B,Mumbai,Member,Female,Groceries,Dry Fruits,1000.03,3,0.1,Card,7.9,820.02
INV-2024-02135,2024-02-18,17:48,B,Mumbai,Member,Male,Clothing,T-Shirt,797.82,3,0.15000000000000002,Card,7.8,486.67
INV-2024-02136,2024-02-21,18:27,B,Mumbai,Member,Female,Electronics,Bluetooth Speaker,2999.93,6,0.1,Cash,7.9,2069.95
INV-2024-02137,2024-02-01,17:57,A,Delhi,Normal,Female,Groceries,Dry Fruits,909.09,4,0.0,UPI,7.5,745.45
INV-2024-02138,2024-03-13,19:13,A,Delhi,Member,Male,Groceries,Rice 5kg,614.27,2,0.05,Card,7.7,503.7
INV-2024-02139,2024-03-12,19:11,C,Bengaluru,Member,Female,Groceries,Cooking Oil,801.51,2,0.1,Cash,5.1,657.24
INV-2024-02140,2024-03-19,16:06,B,Mumbai,Normal,Male,Electronics,Bluetooth Speaker,2955.74,2,0.1,Card,6.0,2039.46
INV-2024-02141,2024-03-23,20:57,B,Mumbai,Member,Female,Clothing,Jacket,2926.48,3,0.1,Cash,7.3,1785.15
INV-2024-02142,2024-02-12,15:49,A,Delhi,Normal,Male,Home & Kitchen,Storage Set,716.34,6,0.0,UPI,6.5,472.78
INV-2024-02143,2024-03-12,12:51,B,Mumbai,Normal,Female,Groceries,Cooking Oil,767.79,4,0.05,UPI,6.8,629.59
INV-2024-02144,2024-03-16,19:27,A,Delhi,Normal,Male,Personal Care,Perfume,1589.56,5,0.0,UPI,7.7,921.94
INV-2024-02145,2024-01-31,15:36,C,Bengaluru,Member,Female,Sports,Fitness Band,1253.37,4,0.2,UPI,5.8,802.16
INV-2024-02146,2024-03-26,19:42,B,Mumbai,Member,Male,Clothing,Jeans,1903.73,4,0.2,Cash,7.6,1161.28
INV-2024-02147,2024-01-10,17:01,B,Mumbai,Normal,Male,Home & Kitchen,Storage Set,732.73,1,0.0,UPI,6.2,483.6
INV-2024-02148,2024-03-31,15:02,C,Bengaluru,Normal,Female,Personal Care,Skin Care Kit,1252.27,5,0.0,Cash,8.9,726.32
INV-2024-02149,2024-03-12,19:25,B,Mumbai,Member,Male,Home & Kitchen,Cookware Set,2303.9,2,0.15,Card,8.6,1520.57
INV-2024-02150,2024-01-10,13:06,A,Delhi,Normal,Female,Groceries,Dry Fruits,996.87,5,0.0,Cash,5.8,817.43
INV-2024-02151,2024-03-03,17:43,B,Mumbai,Member,Female,Personal Care,Perfume,1471.59,2,0.0,UPI,10.0,853.52
INV-2024-02152,2024-01-04,19:56,A,Delhi,Member,Male,Personal Care,Perfume,1636.94,1,0.05,Card,7.4,949.43
INV-2024-02153,2024-03-12,16:24,B,Mumbai,Normal,Male,Electronics,Earbuds,2100.56,2,0.0,UPI,7.5,1449.39
INV-2024-02154,2024-03-15,16:41,A,Delhi,Normal,Female,Clothing,Jacket,3032.65,2,0.05,Card,8.8,1849.92
INV-2024-02155,2024-02-27,16:39,A,Delhi,Normal,Female,Clothing,Jacket,3003.89,1,0.0,UPI,7.3,1832.37
INV-2024-02156,2024-03-20,21:59,C,Bengaluru,Normal,Male,Clothing,Sports Shoes,2417.83,1,0.0,Cash,8.3,1474.88
INV-2024-02157,2024-01-10,12:53,B,Mumbai,Member,Male,Clothing,Jeans,1692.1,2,0.2,Card,6.9,1032.18
INV-2024-02158,2024-01-28,18:23,C,Bengaluru,Normal,Male,Sports,Fitness Band,1255.08,4,0.15,UPI,5.2,803.25
INV-2024-02159,2024-02-10,10:29,B,Mumbai,Member,Female,Home & Kitchen,Bedsheet,1019.42,1,0.05,UPI,6.9,672.82
INV-2024-02160,2024-01-05,10:52,C,Bengaluru,Member,Male,Groceries,Breakfast Cereal,389.4,2,0.1,UPI,7.1,319.31
INV-2024-02161,2024-02-13,12:55,A,Delhi,Member,Female,Groceries,Cooking Oil,747.54,3,0.1,UPI,7.1,612.98
INV-2024-02162,2024-01-27,17:44,B,Mumbai,Normal,Female,Clothing,Sports Shoes,2362.44,3,0.0,Card,6.3,1441.09
INV-2024-02163,2024-02-08,15:22,A,Delhi,Normal,Male,Personal Care,Skin Care Kit,1183.69,2,0.05,Card,7.8,686.54
INV-2024-02164,2024-02-11,17:45,C,Bengaluru,Member,Female,Clothing,Jacket,3138.77,4,0.0,UPI,7.9,1914.65
INV-2024-02165,2024-03-22,18:14,A,Delhi,Normal,Female,Electronics,Earbuds,2083.94,1,0.0,UPI,7.5,1437.92
INV-2024-02166,2024-01-27,15:14,A,Delhi,Normal,Female,Groceries,Cooking Oil,840.7,2,0.0,Card,6.2,689.37
INV-2024-02167,2024-03-23,18:24,A,Delhi,Normal,Female,Groceries,Dry Fruits,904.79,5,0.0,UPI,5.0,741.93
INV-2024-02168,2024-02-11,10:19,A,Delhi,Member,Male,Personal Care,Trimmer,1803.61,2,0.0,Cash,8.4,1046.09
INV-2024-02169,2024-02-02,18:42,B,Mumbai,Normal,Male,Electronics,Smart Watch,3780.32,5,0.05,Cash,8.6,2608.42
INV-2024-02170,2024-02-18,19:58,B,Mumbai,Normal,Male,Clothing,Jacket,3129.81,2,0.1,Cash,7.2,1909.18
INV-2024-02171,2024-02-10,14:04,A,Delhi,Member,Male,Clothing,Sports Shoes,2454.52,3,0.15000000000000002,Card,9.6,1497.26
INV-2024-02172,2024-01-26,17:41,B,Mumbai,Member,Female,Groceries,Breakfast Cereal,385.04,5,0.1,Card,8.4,315.73
INV-2024-02173,2024-02-18,13:30,A,Delhi,Member,Female,Personal Care,Skin Care Kit,1199.32,1,0.1,UPI,10.0,695.61
INV-2024-02174,2024-01-16,17:55,A,Delhi,Member,Male,Clothing,Jacket,2829.66,3,0.05,Card,6.4,1726.09
INV-2024-02175,2024-02-04,15:38,C,Bengaluru,Member,Female,Groceries,Breakfast Cereal,391.6,2,0.15,UPI,8.5,321.11
INV-2024-02176,2024-02-24,17:41,A,Delhi,Member,Male,Clothing,Jeans,1908.37,5,0.0,Card,9.3,1164.11
INV-2024-02177,2024-02-10,12:57,B,Mumbai,Normal,Male,Sports,Cricket Bat,2045.57,2,0.05,Cash,9.8,1309.16
INV-2024-02178,2024-03-17,20:37,C,Bengaluru,Normal,Female,Electronics,Bluetooth Speaker,2786.28,1,0.05,Card,4.1,1922.53
INV-2024-02179,2024-01-26,16:22,B,Mumbai,Member,Male,Clothing,Jeans,1922.3,4,0.05,Cash,8.5,1172.6
INV-2024-02180,2024-03-29,15:11,A,Delhi,Member,Male,Electronics,Power Bank,1472.9,1,0.05,UPI,8.0,1016.3
INV-2024-02181,2024-03-14,18:03,B,Mumbai,Member,Male,Electronics,Bluetooth Speaker,2850.3,1,0.1,Card,8.9,1966.71
INV-2024-02182,2024-03-29,12:16,B,Mumbai,Normal,Female,Groceries,Cooking Oil,831.64,2,0.1,UPI,7.7,681.94
INV-2024-02183,2024-03-18,10:07,A,Delhi,Normal,Female,Personal Care,Shampoo,450.61,4,0.0,Card,7.1,261.35
INV-2024-02184,2024-01-15,16:24,C,Bengaluru,Member,Female,Clothing,Jacket,2963.25,5,0.15,UPI,8.5,1807.58
INV-2024-02185,2024-02-20,16:56,B,Mumbai,Member,Male,Sports,Cricket Bat,1961.12,1,0.05,UPI,10.0,1255.12
INV-2024-02186,2024-01-18,12:01,B,Mumbai,Normal,Male,Electronics,Smart Watch,3777.65,3,0.15,UPI,6.6,2606.58
INV-2024-02187,2024-03-16,19:31,A,Delhi,Normal,Female,Groceries,Dry Fruits,922.85,3,0.1,UPI,7.5,756.74
INV-2024-02188,2024-02-25,11:57,B,Mumbai,Normal,Male,Sports,Fitness Band,1260.41,1,0.1,Cash,7.0,806.66
INV-2024-02189,2024-01-27,16:47,A,Delhi,Member,Male,Sports,Fitness Band,1380.21,2,0.05,Card,6.8,883.33
INV-2024-02190,2024-03-26,16:40,B,Mumbai,Member,Female,Groceries,Rice 5kg,623.66,3,0.15,Cash,8.8,511.4
INV-2024-02191,2024-01-12,21:15,C,Bengaluru,Normal,Male,Personal Care,Skin Care Kit,1125.97,1,0.1,UPI,7.2,653.06
INV-2024-02192,2024-02-24,10:47,A,Delhi,Normal,Male,Home & Kitchen,Bedsheet,948.45,4,0.0,Cash,6.4,625.98
INV-2024-02193,2024-03-08,13:10,A,Delhi,Member,Female,Personal Care,Trimmer,1762.58,3,0.2,UPI,8.3,1022.3
INV-2024-02194,2024-01-07,14:55,B,Mumbai,Normal,Male,Groceries,Cooking Oil,813.08,3,0.1,Cash,6.3,666.73
INV-2024-02195,2024-02-27,14:01,A,Delhi,Member,Female,Clothing,Jeans,1842.1,2,0.05,UPI,6.3,1123.68
INV-2024-02196,2024-03-16,12:32,B,Mumbai,Normal,Female,Home & Kitchen,Mixer Grinder,3270.42,5,0.05,UPI,9.1,2158.48
INV-2024-02197,2024-01-07,18:34,B,Mumbai,Normal,Female,Electronics,Bluetooth Speaker,2722.71,4,0.0,Card,6.5,1878.67
INV-2024-02198,2024-02-19,14:04,B,Mumbai,Normal,Male,Sports,Dumbbell Set,2416.08,3,0.0,Card,7.2,1546.29
INV-2024-02199,2024-01-26,17:57,C,Bengaluru,Normal,Female,Groceries,Rice 5kg,658.77,1,0.0,UPI,9.4,540.19
INV-2024-02200,2024-03-03,18:00,B,Mumbai,Normal,Female,Home & Kitchen,Bedsheet,934.4,3,0.05,UPI,9.8,616.7
INV-2024-02201,2024-01-13,16:22,B,Mumbai,Member,Male,Groceries,Breakfast Cereal,351.32,3,0.1,UPI,10.0,288.08
INV-2024-02202,2024-03-26,17:12,A,Delhi,Normal,Male,Groceries,Cooking Oil,749.59,4,0.1,UPI,6.6,614.66
INV-2024-02203,2024-03-23,13:29,A,Delhi,Normal,Male,Clothing,Sports Shoes,2544.83,2,0.0,Card,9.6,1552.35
INV-2024-02204,2024-01-19,18:35,A,Delhi,Normal,Male,Groceries,Breakfast Cereal,390.41,5,0.0,Card,9.8,320.14
INV-2024-02205,2024-02-02,18:55,B,Mumbai,Normal,Female,Electronics,Earbuds,2167.77,4,0.0,Card,7.1,1495.76
INV-2024-02206,2024-02-26,17:58,C,Bengaluru,Normal,Male,Personal Care,Perfume,1615.18,2,0.0,UPI,8.0,936.8
INV-2024-02207,2024-03-08,12:28,C,Bengaluru,Member,Male,Clothing,T-Shirt,813.54,1,0.05,UPI,8.0,496.26
INV-2024-02208,2024-02-12,11:33,B,Mumbai,Normal,Male,Groceries,Rice 5kg,666.88,7,0.05,UPI,6.8,546.84
INV-2024-02209,2024-01-16,09:54,A,Delhi,Normal,Female,Personal Care,Shampoo,456.41,2,0.0,UPI,6.3,264.72
INV-2024-02210,2024-01-11,14:07,A,Delhi,Normal,Male,Groceries,Dry Fruits,899.47,1,0.15,UPI,7.8,737.57
INV-2024-02211,2024-03-31,11:24,C,Bengaluru,Member,Male,Groceries,Dry Fruits,923.16,7,0.0,UPI,5.5,756.99
INV-2024-02212,2024-02-14,17:43,A,Delhi,Normal,Male,Personal Care,Skin Care Kit,1166.07,1,0.0,Card,8.3,676.32
INV-2024-02213,2024-03-21,19:30,A,Delhi,Member,Male,Personal Care,Skin Care Kit,1249.68,3,0.0,UPI,6.1,724.81
INV-2024-02214,2024-02-16,17:43,C,Bengaluru,Member,Female,Home & Kitchen,Storage Set,653.2,6,0.0,Card,9.4,431.11
INV-2024-02215,2024-03-25,19:27,B,Mumbai,Normal,Female,Clothing,Jacket,3235.67,1,0.2,UPI,6.5,1973.76
INV-2024-02216,2024-01-09,14:45,A,Delhi,Normal,Male,Groceries,Rice 5kg,602.68,4,0.0,UPI,6.2,494.2
INV-2024-02217,2024-01-12,11:59,A,Delhi,Member,Male,Electronics,Power Bank,1500.9,5,0.05,Card,9.3,1035.62
INV-2024-02218,2024-03-26,18:58,A,Delhi,Member,Male,Home & Kitchen,Bedsheet,1028.61,2,0.1,Cash,9.7,678.88
INV-2024-02219,2024-03-27,16:40,B,Mumbai,Member,Male,Clothing,Jacket,2786.74,4,0.1,UPI,9.0,1699.91
INV-2024-02220,2024-02-01,17:53,A,Delhi,Normal,Female,Groceries,Breakfast Cereal,404.48,2,0.1,UPI,6.7,331.67
INV-2024-02221,2024-02-04,17:28,C,Bengaluru,Member,Female,Home & Kitchen,Mixer Grinder,3393.38,3,0.15,Card,10.0,2239.63
INV-2024-02222,2024-02-13,09:23,B,Mumbai,Member,Male,Groceries,Breakfast Cereal,386.75,2,0.1,Card,7.5,317.14
INV-2024-02223,2024-02-10,14:04,B,Mumbai,Member,Female,Personal Care,Perfume,1485.77,1,0.2,Cash,5.1,861.75
INV-2024-02224,2024-01-20,13:24,A,Delhi,Normal,Male,Groceries,Rice 5kg,633.38,6,0.05,UPI,6.2,519.37
INV-2024-02225,2024-03-23,13:46,C,Bengaluru,Normal,Male,Home & Kitchen,Cookware Set,2483.58,1,0.0,Cash,6.7,1639.16
INV-2024-02226,2024-01-26,16:16,B,Mumbai,Member,Male,Electronics,Power Bank,1415.98,3,0.05,UPI,7.7,977.03
INV-2024-02227,2024-03-07,20:31,C,Bengaluru,Normal,Male,Personal Care,Skin Care Kit,1136.28,3,0.1,UPI,6.3,659.04
INV-2024-02228,2024-01-07,16:13,B,Mumbai,Member,Female,Clothing,Sports Shoes,2662.48,2,0.1,Card,9.3,1624.11
INV-2024-02229,2024-01-05,13:51,B,Mumbai,Member,Male,Groceries,Breakfast Cereal,351.38,2,0.1,UPI,8.7,288.13
INV-2024-02230,2024-03-03,15:06,C,Bengaluru,Normal,Male,Electronics,Power Bank,1409.52,1,0.15,UPI,6.8,972.57
INV-2024-02231,2024-02-03,16:13,C,Bengaluru,Normal,Male,Clothing,Jacket,2881.98,3,0.0,Card,7.4,1758.01
INV-2024-02232,2024-03-03,18:17,A,Delhi,Normal,Male,Home & Kitchen,Bedsheet,938.83,2,0.05,UPI,9.7,619.63
INV-2024-02233,2024-01-10,17:01,A,Delhi,Normal,Male,Clothing,Jeans,1677.84,2,0.0,UPI,8.9,1023.48
INV-2024-02234,2024-03-28,17:30,C,Bengaluru,Member,Female,Groceries,Breakfast Cereal,352.1,1,0.0,Cash,8.2,288.72
INV-2024-02235,2024-03-10,17:20,C,Bengaluru,Member,Male,Electronics,Power Bank,1399.82,4,0.15000000000000002,Card,6.3,965.88
INV-2024-02236,2024-03-21,11:43,C,Bengaluru,Member,Male,Clothing,Jeans,1774.96,3,0.0,Cash,10.0,1082.73
INV-2024-02237,2024-01-14,16:27,A,Delhi,Member,Female,Clothing,Jeans,1719.22,2,0.05,UPI,8.6,1048.72
INV-2024-02238,2024-02-01,10:03,B,Mumbai,Member,Female,Groceries,Dry Fruits,947.11,2,0.15000000000000002,UPI,7.4,776.63
INV-2024-02239,2024-02-06,12:58,A,Delhi,Member,Female,Groceries,Breakfast Cereal,395.36,6,0.15,UPI,6.9,324.2
INV-2024-02240,2024-02-21,17:03,A,Delhi,Normal,Female,Electronics,Bluetooth Speaker,2919.75,3,0.0,UPI,8.9,2014.63
INV-2024-02241,2024-01-30,17:56,C,Bengaluru,Normal,Male,Sports,Dumbbell Set,2384.44,2,0.15,UPI,8.6,1526.04
INV-2024-02242,2024-01-07,11:52,A,Delhi,Normal,Female,Electronics,Power Bank,1613.95,3,0.0,UPI,7.6,1113.63
INV-2024-02243,2024-02-06,19:56,B,Mumbai,Normal,Male,Electronics,Earbuds,2365.4,1,0.05,UPI,7.5,1632.13
INV-2024-02244,2024-01-26,17:24,A,Delhi,Normal,Male,Groceries,Rice 5kg,661.73,2,0.0,Cash,7.2,542.62
INV-2024-02245,2024-02-07,15:05,A,Delhi,Normal,Female,Groceries,Cooking Oil,793.62,3,0.15,Cash,8.4,650.77
INV-2024-02246,2024-01-20,19:21,B,Mumbai,Member,Female,Clothing,Jacket,2807.63,2,0.05,Card,7.8,1712.65
INV-2024-02247,2024-01-27,16:02,A,Delhi,Normal,Male,Clothing,T-Shirt,773.79,1,0.05,Card,7.0,472.01
INV-2024-02248,2024-03-01,13:28,B,Mumbai,Normal,Female,Clothing,Jacket,2774.34,1,0.1,UPI,8.0,1692.35
INV-2024-02249,2024-02-08,15:05,A,Delhi,Member,Female,Electronics,Bluetooth Speaker,2742.99,1,0.15,UPI,8.8,1892.66
INV-2024-02250,2024-02-04,11:29,B,Mumbai,Normal,Male,Groceries,Breakfast Cereal,389.56,4,0.0,UPI,8.4,319.44
INV-2024-02251,2024-02-21,09:09,B,Mumbai,Member,Female,Home & Kitchen,Bedsheet,946.4,3,0.0,Card,6.1,624.62
INV-2024-02252,2024-03-13,13:41,B,Mumbai,Member,Male,Home & Kitchen,Cookware Set,2397.54,4,0.0,UPI,7.6,1582.38
INV-2024-02253,2024-02-07,20:40,C,Bengaluru,Normal,Male,Groceries,Cooking Oil,765.79,3,0.0,Card,6.1,627.95
INV-2024-02254,2024-02-26,09:15,B,Mumbai,Normal,Female,Electronics,Smart Watch,3949.13,1,0.0,Card,7.2,2724.9
INV-2024-02255,2024-03-29,09:30,B,Mumbai,Member,Female,Clothing,T-Shirt,793.16,2,0.15,Card,8.0,483.83
INV-2024-02256,2024-02-20,18:51,B,Mumbai,Normal,Male,Electronics,Power Bank,1412.53,2,0.1,Cash,8.0,974.65
INV-2024-02257,2024-03-24,11:35,B,Mumbai,Normal,Male,Sports,Dumbbell Set,2529.86,4,0.1,Cash,7.3,1619.11
INV-2024-02258,2024-03-14,18:18,B,Mumbai,Normal,Female,Electronics,Smart Watch,3956.59,1,0.1,UPI,7.6,2730.05
INV-2024-02259,2024-01-06,16:21,B,Mumbai,Normal,Female,Groceries,Rice 5kg,588.13,2,0.1,Cash,6.1,482.27
INV-2024-02260,2024-02-11,21:36,B,Mumbai,Member,Female,Home & Kitchen,Bedsheet,1024.18,4,0.1,UPI,5.0,675.96
INV-2024-02261,2024-03-06,12:50,B,Mumbai,Normal,Female,Sports,Fitness Band,1378.69,1,0.0,UPI,6.8,882.36
INV-2024-02262,2024-03-31,21:29,A,Delhi,Normal,Male,Groceries,Cooking Oil,838.79,5,0.0,Card,9.9,687.81
INV-2024-02263,2024-02-14,17:45,A,Delhi,Normal,Male,Electronics,Bluetooth Speaker,2973.51,1,0.05,Card,7.9,2051.72
