invoice_id,date,time,branch,city,customer_type,gender,category,product,unit_price,quantity,discount_pct,payment_method,rating,cost_price,gross_sales,discount_amount,net_sales,total_cost,profit,profit_margin_pct,weekday,month,hour,time_slot
INV-2024-01613,2024-03-13,12:46,C,Bengaluru,Normal,Female,Electronics,Earbuds,2204.54,4,0.1,Card,7.3,1521.13,8818.16,881.816,7936.344,6084.52,1851.8239999999996,23.333464376040148,Wednesday,March,12,Afternoon
INV-2024-00749,2024-03-13,13:20,A,Delhi,Normal,Female,Electronics,Earbuds,2203.16,2,0.0,UPI,10.0,1520.18,4406.32,0.0,4406.32,3040.36,1365.9599999999996,31.000018155739927,Wednesday,March,13,Afternoon
INV-2024-00935,2024-03-13,13:22,C,Bengaluru,Normal,Male,Groceries,Breakfast Cereal,374.89,3,0.15,Cash,6.2,307.41,1124.67,168.7005,955.9695,922.23,33.73950000000002,3.5293490011972164,Wednesday,March,13,Afternoon
INV-2024-02487,2024-03-13,13:30,A,Delhi,Normal,Female,Sports,Cricket Bat,2024.04,1,0.0,UPI,6.4,1295.39,2024.04,0.0,2024.04,1295.39,728.6499999999999,35.99978261299183,Wednesday,March,13,Afternoon
INV-2024-00201,2024-03-13,13:35,B,Mumbai,Normal,Male,Home & Kitchen,Mixer Grinder,3226.93,2,0.1,Card,7.8,2129.77,6453.86,645.386,5808.474,4259.54,1548.9340000000002,26.666797509982832,Wednesday,March,13,Afternoon
INV-2024-01048,2024-03-13,13:36,A,Delhi,Member,Female,Groceries,Cooking Oil,820.83,1,0.05,Cash,8.9,673.08,820.83,41.041500000000006,779.7885,673.08,106.70849999999996,13.684287470256354,Wednesday,March,13,Afternoon
INV-2024-02252,2024-03-13,13:41,B,Mumbai,Member,Male,Home & Kitchen,Cookware Set,2397.54,4,0.0,UPI,7.6,1582.38,9590.16,0.0,9590.16,6329.52,3260.6399999999994,33.99984984609224,Wednesday,March,13,Afternoon
INV-2024-00001,2024-03-13,14:40,C,Bengaluru,Normal,Male,Electronics,Smart Watch,4278.65,5,0.0,UPI,6.9,2952.27,21393.25,0.0,21393.25,14761.35,6631.9,30.999964942213083,Wednesday,March,14,Afternoon
INV-2024-00367,2024-03-13,14:44,B,Mumbai,Normal,Male,Clothing,T-Shirt,755.83,2,0.2,Cash,8.4,461.06,1511.66,302.33200000000005,1209.328,922.12,287.20799999999997,23.749388089914397,Wednesday,March,14,Afternoon
INV-2024-01933,2024-03-13,15:37,C,Bengaluru,Member,Female,Home & Kitchen,Bedsheet,938.59,2,0.15000000000000002,UPI,6.6,619.47,1877.18,281.57700000000006,1595.603,1238.94,356.663,22.352865969793235,Wednesday,March,15,Afternoon
INV-2024-01612,2024-03-13,15:51,A,Delhi,Member,Female,Home & Kitchen,Mixer Grinder,3170.4,1,0.15,Card,5.3,2092.46,3170.4,475.56,2694.84,2092.46,602.3800000000001,22.353089608288435,Wednesday,March,15,Afternoon
INV-2024-00779,2024-03-13,16:40,B,Mumbai,Normal,Female,Groceries,Dry Fruits,919.06,2,0.1,UPI,8.7,753.63,1838.12,183.812,1654.308,1507.26,147.048,8.888792171711676,Wednesday,March,16,Evening
INV-2024-00432,2024-03-13,16:53,A,Delhi,Normal,Male,Clothing,Sports Shoes,2692.73,6,0.1,Cash,7.1,1642.57,16156.380000000001,1615.6380000000001,14540.742,9855.42,4685.322,32.222028284388784,Wednesday,March,16,Evening
INV-2024-00957,2024-03-13,17:21,C,Bengaluru,Member,Male,Groceries,Dry Fruits,1002.1,2,0.1,UPI,7.5,821.72,2004.2,200.42000000000002,1803.78,1643.44,160.33999999999992,8.889110645422386,Wednesday,March,17,Evening
INV-2024-00345,2024-03-13,17:36,C,Bengaluru,Normal,Male,Clothing,Jacket,2966.91,3,0.1,Cash,9.6,1809.82,8900.73,890.073,8010.656999999999,5429.46,2581.196999999999,32.22203871667455,Wednesday,March,17,Evening
INV-2024-01772,2024-03-13,17:51,B,Mumbai,Member,Male,Clothing,T-Shirt,767.57,2,0.0,UPI,8.4,468.22,1535.14,0.0,1535.14,936.44,598.7,38.99970035306226,Wednesday,March,17,Evening
INV-2024-01494,2024-03-13,17:57,A,Delhi,Member,Male,Electronics,Smart Watch,4081.14,1,0.15,Cash,6.9,2815.99,4081.14,612.1709999999999,3468.969,2815.99,652.9790000000003,18.823431399934684,Wednesday,March,17,Evening
INV-2024-00025,2024-03-13,18:21,A,Delhi,Normal,Female,Clothing,T-Shirt,784.35,5,0.05,Card,9.7,478.45,3921.75,196.0875,3725.6625,2392.25,1333.4125,35.78994339932831,Wednesday,March,18,Evening
INV-2024-01106,2024-03-13,18:25,A,Delhi,Normal,Male,Clothing,Jacket,3003.47,4,0.05,Cash,7.8,1832.12,12013.88,600.694,11413.186,7328.48,4084.706,35.789358028511934,Wednesday,March,18,Evening
INV-2024-01429,2024-03-13,18:34,B,Mumbai,Member,Female,Clothing,T-Shirt,823.2,4,0.0,UPI,10.0,502.15,3292.8,0.0,3292.8,2008.6,1284.2000000000003,39.00024295432459,Wednesday,March,18,Evening
INV-2024-00056,2024-03-13,18:49,B,Mumbai,Normal,Female,Electronics,Power Bank,1379.28,1,0.15,UPI,5.2,951.7,1379.28,206.892,1172.388,951.7,220.68799999999987,18.823802358946004,Wednesday,March,18,Evening
INV-2024-00185,2024-03-13,19:06,A,Delhi,Member,Female,Electronics,Earbuds,2282.44,4,0.15,Cash,8.0,1574.88,9129.76,1369.464,7760.296,6299.52,1460.7759999999998,18.823714971696955,Wednesday,March,19,Night
INV-2024-02138,2024-03-13,19:13,A,Delhi,Member,Male,Groceries,Rice 5kg,614.27,2,0.05,Card,7.7,503.7,1228.54,61.427,1167.113,1007.4,159.71300000000008,13.684450434533765,Wednesday,March,19,Night
INV-2024-00529,2024-03-13,19:16,B,Mumbai,Member,Male,Home & Kitchen,Mixer Grinder,3124.9,3,0.1,UPI,10.0,2062.43,9374.7,937.4700000000001,8437.230000000001,6187.289999999999,2249.9400000000023,26.66680889344017,Wednesday,March,19,Night
INV-2024-01331,2024-03-13,19:29,C,Bengaluru,Member,Male,Clothing,Sports Shoes,2638.63,4,0.05,UPI,6.4,1609.56,10554.52,527.726,10026.794,6438.24,3588.554,35.78964522458525,Wednesday,March,19,Night
INV-2024-00105,2024-03-13,19:30,C,Bengaluru,Member,Male,Clothing,Jacket,3099.58,1,0.15000000000000002,Cash,7.5,1890.74,3099.58,464.93700000000007,2634.643,1890.74,743.903,28.235438349711895,Wednesday,March,19,Night
INV-2024-00301,2024-03-13,19:30,B,Mumbai,Normal,Male,Groceries,Cooking Oil,743.76,2,0.0,Cash,8.1,609.88,1487.52,0.0,1487.52,1219.76,267.76,18.000430246316014,Wednesday,March,19,Night
INV-2024-00606,2024-03-13,19:38,A,Delhi,Normal,Female,Groceries,Cooking Oil,745.26,2,0.1,Cash,7.1,611.11,1490.52,149.052,1341.468,1222.22,119.24800000000005,8.889365978167204,Wednesday,March,19,Night
INV-2024-00403,2024-03-13,20:32,A,Delhi,Member,Female,Clothing,Jacket,3155.75,4,0.1,Card,8.7,1925.01,12623.0,1262.3000000000002,11360.7,7700.04,3660.6600000000008,32.222134199477146,Wednesday,March,20,Night
INV-2024-00639,2024-03-13,21:10,A,Delhi,Member,Male,Home & Kitchen,Bedsheet,944.96,5,0.0,Card,7.7,623.67,4724.8,0.0,4724.8,3118.35,1606.4500000000003,34.00038096850661,Wednesday,March,21,Night
INV-2024-01160,2024-03-13,21:15,C,Bengaluru,Normal,Female,Personal Care,Perfume,1630.68,1,0.0,UPI,7.0,945.79,1630.68,0.0,1630.68,945.79,684.8900000000001,42.00026982608483,Wednesday,March,21,Night
INV-2024-00621,2024-03-13,21:22,B,Mumbai,Member,Male,Groceries,Cooking Oil,838.57,1,0.0,Card,9.6,687.63,838.57,0.0,838.57,687.63,150.94000000000005,17.999689948364484,Wednesday,March,21,Night
INV-2024-00715,2024-03-14,09:25,B,Mumbai,Normal,Female,Sports,Fitness Band,1344.14,3,0.05,UPI,8.8,860.25,4032.42,201.621,3830.799,2580.75,1250.049,32.63154762231065,Thursday,March,9,Morning
INV-2024-00008,2024-03-14,12:00,B,Mumbai,Member,Female,Electronics,Power Bank,1593.29,4,0.05,UPI,7.4,1099.37,6373.16,318.658,6054.5019999999995,4397.48,1657.022,27.368427659285604,Thursday,March,12,Afternoon
INV-2024-00495,2024-03-14,12:06,B,Mumbai,Normal,Female,Personal Care,Shampoo,438.57,3,0.05,Card,5.8,254.37,1315.71,65.7855,1249.9245,763.11,486.81450000000007,38.94751242975076,Thursday,March,12,Afternoon
INV-2024-01577,2024-03-14,12:17,B,Mumbai,Normal,Male,Groceries,Rice 5kg,644.79,2,0.1,Card,8.9,528.73,1289.58,128.958,1160.6219999999998,1057.46,103.16199999999981,8.888509781823869,Thursday,March,12,Afternoon
INV-2024-00080,2024-03-14,12:20,B,Mumbai,Member,Male,Personal Care,Shampoo,479.48,4,0.05,Card,8.7,278.1,1917.92,95.89600000000002,1822.0240000000001,1112.4,709.624,38.94701716333045,Thursday,March,12,Afternoon
INV-2024-00627,2024-03-14,13:07,B,Mumbai,Member,Female,Groceries,Dry Fruits,1013.1,5,0.2,UPI,9.2,830.74,5065.5,1013.1,4052.4,4153.7,-101.29999999999973,-2.4997532326522487,Thursday,March,13,Afternoon
INV-2024-01142,2024-03-14,13:15,B,Mumbai,Member,Female,Clothing,T-Shirt,832.8,1,0.0,Card,6.6,508.01,832.8,0.0,832.8,508.01,324.78999999999996,38.99975984630163,Thursday,March,13,Afternoon
INV-2024-00707,2024-03-14,14:06,A,Delhi,Member,Male,Sports,Fitness Band,1322.11,2,0.15000000000000002,UPI,8.3,846.15,2644.22,396.63300000000004,2247.5869999999995,1692.3,555.2869999999996,24.705917946669015,Thursday,March,14,Afternoon
INV-2024-02042,2024-03-14,14:28,B,Mumbai,Normal,Female,Personal Care,Perfume,1660.01,1,0.0,UPI,8.5,962.81,1660.01,0.0,1660.01,962.81,697.2,41.99974698947597,Thursday,March,14,Afternoon
INV-2024-01565,2024-03-14,14:42,A,Delhi,Normal,Female,Sports,Dumbbell Set,2563.97,1,0.1,UPI,9.0,1640.94,2563.97,256.397,2307.573,1640.94,666.6329999999998,28.888923557347905,Thursday,March,14,Afternoon
INV-2024-00708,2024-03-14,15:41,A,Delhi,Member,Male,Groceries,Rice 5kg,633.42,3,0.1,UPI,5.4,519.4,1900.2599999999998,190.02599999999998,1710.2339999999997,1558.1999999999998,152.03399999999988,8.889660713095395,Thursday,March,15,Afternoon
INV-2024-01663,2024-03-14,15:47,B,Mumbai,Normal,Male,Groceries,Rice 5kg,618.92,2,0.15,UPI,9.3,507.51,1237.84,185.676,1052.164,1015.02,37.144000000000005,3.5302481362221103,Thursday,March,15,Afternoon
INV-2024-02454,2024-03-14,15:53,B,Mumbai,Normal,Female,Electronics,Power Bank,1428.35,2,0.05,UPI,8.1,985.56,2856.7,142.835,2713.865,1971.12,742.7449999999999,27.368531596081603,Thursday,March,15,Afternoon
INV-2024-00139,2024-03-14,16:54,C,Bengaluru,Normal,Male,Personal Care,Perfume,1476.29,2,0.05,Card,7.4,856.25,2952.58,147.629,2804.951,1712.5,1092.451,38.94724007656462,Thursday,March,16,Evening
INV-2024-01324,2024-03-14,18:00,C,Bengaluru,Member,Male,Home & Kitchen,Storage Set,746.66,2,0.1,Cash,7.9,492.8,1493.32,149.332,1343.9879999999998,985.6,358.3879999999998,26.666011898915755,Thursday,March,18,Evening
INV-2024-02181,2024-03-14,18:03,B,Mumbai,Member,Male,Electronics,Bluetooth Speaker,2850.3,1,0.1,Card,8.9,1966.71,2850.3,285.03000000000003,2565.27,1966.71,598.56,23.33321638657919,Thursday,March,18,Evening
INV-2024-00053,2024-03-14,18:18,A,Delhi,Normal,Female,Sports,Dumbbell Set,2362.85,3,0.05,UPI,6.8,1512.22,7088.549999999999,354.4275,6734.1224999999995,4536.66,2197.4624999999996,32.63175714430499,Thursday,March,18,Evening
INV-2024-02258,2024-03-14,18:18,B,Mumbai,Normal,Female,Electronics,Smart Watch,3956.59,1,0.1,UPI,7.6,2730.05,3956.59,395.65900000000005,3560.931,2730.05,830.8809999999999,23.33325189395694,Thursday,March,18,Evening
INV-2024-00993,2024-03-14,18:32,C,Bengaluru,Normal,Female,Clothing,Jacket,3122.58,1,0.15,UPI,6.0,1904.77,3122.58,468.38699999999994,2654.193,1904.77,749.4230000000002,28.23543728734121,Thursday,March,18,Evening
INV-2024-01691,2024-03-14,19:30,C,Bengaluru,Member,Male,Clothing,Jacket,2792.2,2,0.1,UPI,9.1,1703.24,5584.4,558.4399999999999,5025.96,3406.48,1619.48,32.22230180900763,Thursday,March,19,Night
INV-2024-00459,2024-03-14,19:59,A,Delhi,Member,Male,Groceries,Breakfast Cereal,406.13,5,0.2,UPI,6.3,333.03,2030.65,406.13000000000005,1624.52,1665.1499999999999,-40.62999999999988,-2.501046462955204,Thursday,March,19,Night
INV-2024-02402,2024-03-14,20:06,A,Delhi,Member,Female,Clothing,Jeans,1744.15,5,0.1,Card,10.0,1063.93,8720.75,872.075,7848.675,5319.650000000001,2529.0249999999996,32.22231777975263,Thursday,March,20,Night
INV-2024-02036,2024-03-14,20:18,A,Delhi,Normal,Male,Home & Kitchen,Storage Set,695.72,5,0.05,UPI,6.9,459.18,3478.6000000000004,173.93000000000004,3304.6700000000005,2295.9,1008.7700000000004,30.525589544493105,Thursday,March,20,Night
INV-2024-00238,2024-03-14,20:20,B,Mumbai,Member,Female,Clothing,Jacket,3063.39,1,0.05,UPI,6.2,1868.67,3063.39,153.1695,2910.2205,1868.67,1041.5504999999998,35.789401524729826,Thursday,March,20,Night
INV-2024-01711,2024-03-14,20:23,A,Delhi,Member,Male,Clothing,Jacket,3059.74,4,0.05,UPI,7.5,1866.44,12238.96,611.948,11627.011999999999,7465.76,4161.251999999999,35.789521847917584,Thursday,March,20,Night
INV-2024-01118,2024-03-14,21:10,C,Bengaluru,Normal,Male,Clothing,T-Shirt,840.1,2,0.0,Card,6.9,512.46,1680.2,0.0,1680.2,1024.92,655.28,39.00011903344839,Thursday,March,21,Night
INV-2024-00863,2024-03-14,21:43,C,Bengaluru,Member,Female,Electronics,Earbuds,2093.19,3,0.0,Card,8.8,1444.3,6279.57,0.0,6279.57,4332.9,1946.67,31.000052551368967,Thursday,March,21,Night
INV-2024-00430,2024-03-15,09:56,A,Delhi,Member,Female,Clothing,T-Shirt,737.4,1,0.2,Cash,6.0,449.81,737.4,147.48,589.92,449.81,140.10999999999996,23.750678058041764,Friday,March,9,Morning
INV-2024-01451,2024-03-15,10:17,A,Delhi,Normal,Male,Home & Kitchen,Mixer Grinder,3332.21,3,0.1,Card,8.0,2199.26,9996.630000000001,999.6630000000001,8996.967,6597.780000000001,2399.187,26.66661998426803,Friday,March,10,Morning
INV-2024-00046,2024-03-15,10:36,A,Delhi,Normal,Male,Personal Care,Skin Care Kit,1292.11,1,0.0,UPI,6.5,749.42,1292.11,0.0,1292.11,749.42,542.6899999999999,42.000294092608215,Friday,March,10,Morning
INV-2024-01909,2024-03-15,11:00,A,Delhi,Normal,Female,Electronics,Earbuds,2026.18,3,0.15,UPI,9.3,1398.06,6078.54,911.781,5166.759,4194.18,972.5789999999997,18.823773278374308,Friday,March,11,Morning
INV-2024-00346,2024-03-15,12:49,B,Mumbai,Normal,Male,Sports,Dumbbell Set,2300.48,1,0.05,Card,8.2,1472.31,2300.48,115.024,2185.456,1472.31,713.1460000000002,32.63145082765336,Friday,March,12,Afternoon
INV-2024-01782,2024-03-15,12:55,B,Mumbai,Normal,Female,Electronics,Smart Watch,4012.07,2,0.0,UPI,6.0,2768.33,8024.14,0.0,8024.14,5536.66,2487.4800000000005,30.999957627857945,Friday,March,12,Afternoon
INV-2024-02488,2024-03-15,13:30,B,Mumbai,Member,Male,Groceries,Cooking Oil,746.79,5,0.0,UPI,7.6,612.37,3733.95,0.0,3733.95,3061.85,672.0999999999999,17.999705405803503,Friday,March,13,Afternoon
INV-2024-00868,2024-03-15,13:31,C,Bengaluru,Member,Female,Groceries,Rice 5kg,579.96,1,0.0,Card,8.4,475.57,579.96,0.0,579.96,475.57,104.39000000000004,17.999517208083322,Friday,March,13,Afternoon
INV-2024-02356,2024-03-15,14:00,B,Mumbai,Member,Male,Sports,Dumbbell Set,2560.79,3,0.0,Card,5.8,1638.91,7682.37,0.0,7682.37,4916.7300000000005,2765.6399999999994,35.99982817802318,Friday,March,14,Afternoon
INV-2024-00426,2024-03-15,15:13,C,Bengaluru,Normal,Female,Electronics,Earbuds,2053.74,1,0.0,UPI,7.0,1417.08,2053.74,0.0,2053.74,1417.08,636.6599999999999,31.00002921499313,Friday,March,15,Afternoon
INV-2024-00358,2024-03-15,15:25,A,Delhi,Member,Male,Groceries,Cooking Oil,828.7,3,0.0,Card,7.1,679.53,2486.1000000000004,0.0,2486.1000000000004,2038.59,447.51000000000045,18.000482683721508,Friday,March,15,Afternoon
INV-2024-00642,2024-03-15,15:50,A,Delhi,Member,Male,Groceries,Breakfast Cereal,399.02,4,0.15000000000000002,Cash,7.2,327.2,1596.08,239.41200000000003,1356.668,1308.8,47.86799999999994,3.5283503406876213,Friday,March,15,Afternoon
INV-2024-01351,2024-03-15,16:01,B,Mumbai,Normal,Male,Groceries,Breakfast Cereal,354.46,6,0.15,Card,8.0,290.66,2126.7599999999998,319.01399999999995,1807.7459999999999,1743.96,63.78599999999983,3.5284824306069456,Friday,March,16,Evening
INV-2024-01416,2024-03-15,16:16,A,Delhi,Normal,Male,Electronics,Bluetooth Speaker,2812.93,3,0.15,Cash,9.5,1940.92,8438.789999999999,1265.8184999999999,7172.9715,5822.76,1350.2114999999994,18.823600512005374,Friday,March,16,Evening
INV-2024-01876,2024-03-15,16:36,A,Delhi,Normal,Female,Sports,Dumbbell Set,2406.35,3,0.0,UPI,5.5,1540.06,7219.049999999999,0.0,7219.049999999999,4620.18,2598.869999999999,36.00016622685809,Friday,March,16,Evening
INV-2024-02154,2024-03-15,16:41,A,Delhi,Normal,Female,Clothing,Jacket,3032.65,2,0.05,Card,8.8,1849.92,6065.3,303.26500000000004,5762.035,3699.84,2062.1949999999997,35.789352199353175,Friday,March,16,Evening
INV-2024-00343,2024-03-15,17:15,C,Bengaluru,Member,Female,Clothing,Jacket,2874.38,4,0.1,UPI,5.8,1753.37,11497.52,1149.7520000000002,10347.768,7013.48,3334.2880000000005,32.222291802444744,Friday,March,17,Evening
INV-2024-00506,2024-03-15,17:30,B,Mumbai,Normal,Female,Clothing,Jacket,3143.85,2,0.0,UPI,8.2,1917.75,6287.7,0.0,6287.7,3835.5,2452.2,38.999952287799985,Friday,March,17,Evening
INV-2024-00842,2024-03-15,18:12,B,Mumbai,Normal,Male,Clothing,Sports Shoes,2678.55,5,0.1,Cash,7.5,1633.92,13392.75,1339.275,12053.475,8169.6,3883.875,32.22203555406221,Friday,March,18,Evening
INV-2024-00236,2024-03-15,18:26,C,Bengaluru,Normal,Male,Groceries,Dry Fruits,913.87,7,0.1,Card,10.0,749.37,6397.09,639.7090000000001,5757.381,5245.59,511.79100000000017,8.889302271293149,Friday,March,18,Evening
INV-2024-00327,2024-03-15,18:30,B,Mumbai,Member,Female,Sports,Yoga Mat,878.72,4,0.05,Card,6.7,562.38,3514.88,175.74400000000003,3339.136,2249.52,1089.616,32.63167478054203,Friday,March,18,Evening
INV-2024-01148,2024-03-15,18:31,A,Delhi,Member,Male,Electronics,Earbuds,2283.29,1,0.15000000000000002,Cash,10.0,1575.47,2283.29,342.49350000000004,1940.7965,1575.47,365.3264999999999,18.823534564288423,Friday,March,18,Evening
INV-2024-00789,2024-03-15,18:41,B,Mumbai,Member,Male,Clothing,T-Shirt,826.64,1,0.05,UPI,7.6,504.25,826.64,41.332,785.308,504.25,281.058,35.789524619639685,Friday,March,18,Evening
INV-2024-01650,2024-03-15,18:43,C,Bengaluru,Member,Female,Home & Kitchen,Bedsheet,1061.0,1,0.15,Cash,6.2,700.26,1061.0,159.15,901.85,700.26,201.59000000000003,22.35294117647059,Friday,March,18,Evening
INV-2024-00298,2024-03-15,19:07,A,Delhi,Member,Male,Clothing,Jacket,3187.71,6,0.15000000000000002,Cash,7.6,1944.5,19126.260000000002,2868.9390000000008,16257.321000000002,11667.0,4590.321000000002,28.235408527641187,Friday,March,19,Night
INV-2024-01698,2024-03-15,19:26,A,Delhi,Member,Female,Personal Care,Perfume,1561.43,1,0.05,UPI,7.6,905.63,1561.43,78.07150000000001,1483.3585,905.63,577.7285,38.9473279723007,Friday,March,19,Night
INV-2024-00990,2024-03-15,19:33,C,Bengaluru,Normal,Female,Groceries,Breakfast Cereal,383.47,1,0.15,Card,9.3,314.45,383.47,57.520500000000006,325.9495,314.45,11.499500000000012,3.5280005031454293,Friday,March,19,Night
INV-2024-00214,2024-03-15,19:35,A,Delhi,Member,Male,Groceries,Dry Fruits,1010.15,4,0.0,Card,5.5,828.32,4040.6,0.0,4040.6,3313.28,727.3199999999997,18.000296985596194,Friday,March,19,Night
INV-2024-00242,2024-03-15,20:04,A,Delhi,Normal,Female,Clothing,T-Shirt,835.31,2,0.2,UPI,8.4,509.54,1670.62,334.124,1336.4959999999999,1019.08,317.4159999999998,23.749865319462224,Friday,March,20,Night
INV-2024-01103,2024-03-15,20:07,B,Mumbai,Member,Male,Personal Care,Shampoo,442.81,5,0.1,Card,8.9,256.83,2214.05,221.40500000000003,1992.6450000000002,1284.1499999999999,708.4950000000003,35.55550537100187,Friday,March,20,Night
INV-2024-00630,2024-03-15,20:33,B,Mumbai,Member,Male,Groceries,Cooking Oil,738.9,4,0.0,UPI,6.9,605.9,2955.6,0.0,2955.6,2423.6,532.0,17.999729327378535,Friday,March,20,Night
INV-2024-01648,2024-03-15,21:55,A,Delhi,Member,Female,Personal Care,Shampoo,428.15,2,0.15000000000000002,Cash,8.3,248.33,856.3,128.44500000000002,727.8549999999999,496.66,231.19499999999988,31.76388154234015,Friday,March,21,Night
INV-2024-01266,2024-03-16,09:32,A,Delhi,Normal,Male,Sports,Dumbbell Set,2300.81,5,0.05,UPI,9.1,1472.52,11504.05,575.2025,10928.8475,7362.6,3566.2474999999995,32.631505746603196,Saturday,March,9,Morning
INV-2024-02485,2024-03-16,10:31,A,Delhi,Normal,Female,Electronics,Power Bank,1489.94,2,0.1,UPI,3.5,1028.06,2979.88,297.988,2681.8920000000003,2056.12,625.7720000000004,23.333228929427445,Saturday,March,10,Morning
INV-2024-00787,2024-03-16,10:34,B,Mumbai,Normal,Female,Groceries,Rice 5kg,628.94,6,0.0,UPI,7.5,515.73,3773.6400000000003,0.0,3773.6400000000003,3094.38,679.2600000000002,18.000127198142913,Saturday,March,10,Morning
INV-2024-00168,2024-03-16,10:54,A,Delhi,Normal,Male,Groceries,Rice 5kg,593.99,3,0.05,UPI,8.7,487.07,1781.97,89.0985,1692.8715,1461.21,231.66149999999993,13.684529510952245,Saturday,March,10,Morning
INV-2024-01754,2024-03-16,11:30,A,Delhi,Member,Female,Electronics,Smart Watch,4125.61,2,0.0,Cash,6.7,2846.67,8251.22,0.0,8251.22,5693.34,2557.879999999999,31.00002181495584,Saturday,March,11,Morning
INV-2024-01374,2024-03-16,12:23,A,Delhi,Normal,Female,Clothing,Jeans,1880.34,3,0.0,Cash,6.6,1147.01,5641.0199999999995,0.0,5641.0199999999995,3441.0299999999997,2199.99,38.99986172713446,Saturday,March,12,Afternoon
INV-2024-02196,2024-03-16,12:32,B,Mumbai,Normal,Female,Home & Kitchen,Mixer Grinder,3270.42,5,0.05,UPI,9.1,2158.48,16352.1,817.605,15534.495,10792.4,4742.095000000001,30.526225667458135,Saturday,March,12,Afternoon
INV-2024-01342,2024-03-16,12:40,A,Delhi,Normal,Male,Electronics,Power Bank,1448.79,1,0.05,UPI,7.2,999.67,1448.79,72.4395,1376.3505,999.67,376.68050000000005,27.368065038665662,Saturday,March,12,Afternoon
INV-2024-01934,2024-03-16,13:00,B,Mumbai,Normal,Female,Electronics,Earbuds,2176.27,2,0.0,Cash,6.8,1501.63,4352.54,0.0,4352.54,3003.26,1349.2799999999997,30.999829984330983,Saturday,March,13,Afternoon
INV-2024-02103,2024-03-16,13:28,B,Mumbai,Normal,Male,Personal Care,Perfume,1552.81,4,0.1,UPI,5.9,900.63,6211.24,621.124,5590.116,3602.52,1987.596,35.5555412445824,Saturday,March,13,Afternoon
INV-2024-01098,2024-03-16,13:39,C,Bengaluru,Normal,Male,Personal Care,Trimmer,1900.49,2,0.05,UPI,6.4,1102.28,3800.98,190.049,3610.931,2204.56,1406.371,38.947601048039964,Saturday,March,13,Afternoon
INV-2024-02405,2024-03-16,13:40,A,Delhi,Member,Male,Groceries,Breakfast Cereal,371.9,2,0.05,Cash,8.5,304.96,743.8,37.19,706.6099999999999,609.92,96.68999999999994,13.683644443186477,Saturday,March,13,Afternoon
INV-2024-01539,2024-03-16,14:47,A,Delhi,Member,Female,Groceries,Breakfast Cereal,378.54,3,0.1,Card,8.1,310.4,1135.6200000000001,113.56200000000001,1022.0580000000001,931.1999999999999,90.85800000000017,8.88971076005473,Saturday,March,14,Afternoon
INV-2024-01623,2024-03-16,15:13,C,Bengaluru,Member,Male,Clothing,Jacket,3088.38,3,0.1,Card,7.5,1883.91,9265.14,926.514,8338.626,5651.7300000000005,2686.8959999999997,32.222286981092566,Saturday,March,15,Afternoon
INV-2024-00257,2024-03-16,15:45,A,Delhi,Normal,Male,Personal Care,Shampoo,452.57,6,0.0,Card,8.6,262.49,2715.42,0.0,2715.42,1574.94,1140.48,42.00013257617606,Saturday,March,15,Afternoon
INV-2024-02027,2024-03-16,18:09,B,Mumbai,Normal,Female,Clothing,T-Shirt,781.87,3,0.05,UPI,8.9,476.94,2345.61,117.28050000000002,2228.3295000000003,1430.82,797.5095000000003,35.78956792521035,Saturday,March,18,Evening
INV-2024-00713,2024-03-16,18:14,C,Bengaluru,Normal,Female,Groceries,Rice 5kg,572.66,2,0.2,UPI,9.3,469.58,1145.32,229.064,916.256,939.16,-22.903999999999996,-2.4997380644710647,Saturday,March,18,Evening
INV-2024-01505,2024-03-16,18:25,B,Mumbai,Normal,Male,Clothing,T-Shirt,830.23,2,0.1,Cash,7.7,506.44,1660.46,166.04600000000002,1494.414,1012.88,481.534,32.22226237173903,Saturday,March,18,Evening
INV-2024-00667,2024-03-16,18:33,C,Bengaluru,Normal,Female,Clothing,Jeans,1849.13,3,0.05,Card,7.1,1127.97,5547.39,277.3695,5270.0205000000005,3383.91,1886.1105000000007,35.7894338361682,Saturday,March,18,Evening
INV-2024-00982,2024-03-16,18:38,C,Bengaluru,Normal,Female,Home & Kitchen,Mixer Grinder,3278.67,3,0.05,UPI,7.8,2163.92,9836.01,491.80050000000006,9344.2095,6491.76,2852.4495000000006,30.526386421451708,Saturday,March,18,Evening
INV-2024-02144,2024-03-16,19:27,A,Delhi,Normal,Male,Personal Care,Perfume,1589.56,5,0.0,UPI,7.7,921.94,7947.799999999999,0.0,7947.799999999999,4609.700000000001,3338.0999999999985,42.00030197035656,Saturday,March,19,Night
INV-2024-01604,2024-03-16,19:29,C,Bengaluru,Member,Male,Clothing,Jacket,3163.69,2,0.05,Cash,8.9,1929.85,6327.38,316.369,6011.011,3859.7,2151.3110000000006,35.78950362925639,Saturday,March,19,Night
INV-2024-02187,2024-03-16,19:31,A,Delhi,Normal,Female,Groceries,Dry Fruits,922.85,3,0.1,UPI,7.5,756.74,2768.55,276.855,2491.695,2270.2200000000003,221.4749999999999,8.888527688982796,Saturday,March,19,Night
INV-2024-00083,2024-03-16,19:56,C,Bengaluru,Member,Male,Home & Kitchen,Cookware Set,2317.7,1,0.1,Card,7.8,1529.68,2317.7,231.76999999999998,2085.93,1529.68,556.2499999999998,26.66676254716121,Saturday,March,19,Night
