date,city,region,temperature_max_c,temperature_min_c,rainfall_mm,humidity_pct,wind_speed_kmh,weather_condition
2024-05-15,Chennai,South,32.1,25.3,0.0,36.7,4.5,Clear
2024-05-16,Chennai,South,33.1,25.0,0.0,50.8,11.6,Clear
2024-05-17,Chennai,South,33.9,25.3,0.0,50.4,5.3,Clear
2024-05-18,Chennai,South,37.3,29.0,0.0,51.6,29.6,Clear
2024-05-19,Chennai,South,29.1,22.8,0.0,49.8,7.2,Clear
2024-05-20,Chennai,South,31.6,26.6,11.1,65.1,8.1,Rain
2024-05-21,Chennai,South,36.9,28.9,0.0,46.9,6.8,Clear
2024-05-22,Chennai,South,35.2,30.1,0.0,44.7,4.4,Clear
2024-05-23,Chennai,South,32.3,24.2,0.0,49.1,5.9,Clear
2024-05-24,Chennai,South,37.5,32.4,4.9,44.2,20.3,Light Rain
2024-05-25,Chennai,South,36.0,30.6,0.0,51.6,14.1,Clear
2024-05-26,Chennai,South,35.8,30.6,0.0,32.7,12.4,Clear
2024-05-27,Chennai,South,31.9,25.5,0.0,43.6,6.0,Clear
2024-05-28,Chennai,South,33.0,23.5,0.0,32.2,6.3,Clear
2024-05-29,Chennai,South,33.6,27.0,0.0,48.2,15.2,Clear
2024-05-30,Chennai,South,33.5,26.8,0.0,50.1,19.4,Clear
2024-05-31,Chennai,South,36.8,30.4,2.7,58.5,14.2,Light Rain
2024-06-01,Chennai,South,35.2,28.3,0.0,49.6,19.4,Clear
2024-06-02,Chennai,South,33.3,26.2,7.2,60.8,9.4,Light Rain
2024-06-03,Chennai,South,34.0,26.5,0.0,40.6,11.7,Clear
2024-06-04,Chennai,South,33.7,25.4,0.0,51.8,9.2,Clear
2024-06-05,Chennai,South,32.0,25.4,19.2,63.8,6.3,Rain
2024-06-06,Chennai,South,36.3,28.1,48.4,61.1,11.3,Rain
2024-06-07,Chennai,South,36.6,29.5,18.3,52.2,11.0,Rain
2024-06-08,Chennai,South,31.9,26.2,0.0,43.8,9.0,Clear
2024-06-09,Chennai,South,33.8,25.3,21.9,64.3,17.8,Rain
2024-06-10,Chennai,South,33.0,24.2,0.0,43.8,7.7,Clear
2024-06-11,Chennai,South,36.7,28.6,0.0,66.5,10.7,Clear
2024-06-12,Chennai,South,37.0,29.9,0.0,38.3,19.0,Clear
2024-06-13,Chennai,South,32.5,27.1,0.0,57.7,4.5,Clear
2024-06-14,Chennai,South,33.0,24.6,0.0,48.1,6.0,Clear
2024-06-15,Chennai,South,34.1,25.5,0.0,41.9,9.9,Clear
2024-06-16,Chennai,South,34.2,28.2,0.5,55.6,11.0,Light Rain
2024-06-17,Chennai,South,31.6,26.6,0.0,52.9,5.5,Clear
2024-06-18,Chennai,South,33.3,27.6,15.3,69.2,15.3,Rain
2024-06-19,Chennai,South,35.1,27.5,9.7,42.0,16.0,Light Rain
2024-06-20,Chennai,South,33.0,26.6,0.0,52.0,10.9,Clear
2024-06-21,Chennai,South,34.9,26.6,38.4,64.8,14.0,Rain
2024-06-22,Chennai,South,37.2,27.7,11.6,56.2,12.0,Rain
2024-06-23,Chennai,South,35.3,29.4,7.9,71.4,15.0,Light Rain
2024-06-24,Chennai,South,33.0,27.3,29.3,61.9,9.5,Rain
2024-06-25,Chennai,South,36.1,28.7,29.7,75.9,24.9,Rain
2024-06-26,Chennai,South,35.0,28.8,0.0,48.2,9.1,Clear
2024-06-27,Chennai,South,37.1,28.5,0.0,58.3,5.9,Clear
2024-06-28,Chennai,South,34.0,26.5,21.2,73.7,16.3,Rain
2024-06-29,Chennai,South,37.3,30.0,0.0,56.8,17.6,Clear
2024-06-30,Chennai,South,33.3,24.8,0.0,53.0,11.0,Clear
2024-07-01,Chennai,South,33.8,27.1,0.0,61.1,7.2,Clear
2024-07-02,Chennai,South,34.3,28.1,23.8,61.3,9.3,Rain
2024-07-03,Chennai,South,33.0,28.0,9.8,60.6,13.4,Light Rain
2024-07-04,Chennai,South,33.5,27.3,14.4,68.9,15.5,Rain
2024-07-05,Chennai,South,36.3,28.3,0.0,40.3,16.5,Clear
2024-07-06,Chennai,South,31.2,25.7,33.1,47.6,23.3,Rain
2024-07-07,Chennai,South,36.4,29.3,43.2,74.0,11.4,Rain
2024-07-08,Chennai,South,34.4,28.2,0.0,42.6,3.7,Clear
2024-07-09,Chennai,South,35.5,27.1,31.8,57.2,18.9,Rain
2024-07-10,Chennai,South,34.7,26.4,0.0,31.1,5.0,Clear
2024-07-11,Chennai,South,33.0,24.2,0.0,49.8,12.0,Clear
2024-07-12,Chennai,South,35.5,30.0,0.0,53.4,11.8,Clear
2024-07-13,Chennai,South,36.4,31.1,0.0,46.7,6.9,Clear
2024-07-14,Chennai,South,34.1,26.0,6.5,53.4,15.7,Light Rain
2024-07-15,Chennai,South,33.0,27.1,0.0,50.4,21.3,Clear
2024-07-16,Chennai,South,36.0,29.7,0.0,61.2,4.8,Clear
2024-07-17,Chennai,South,35.6,28.6,0.0,53.2,16.2,Clear
2024-07-18,Chennai,South,32.1,25.3,0.0,53.1,5.0,Clear
2024-07-19,Chennai,South,34.5,27.8,0.0,53.2,3.4,Clear
2024-07-20,Chennai,South,35.8,28.2,0.0,45.3,8.9,Clear
2024-07-21,Chennai,South,36.7,28.2,0.0,66.6,9.6,Clear
2024-07-22,Chennai,South,36.3,29.1,32.1,58.5,16.2,Rain
2024-07-23,Chennai,South,37.8,28.7,0.0,56.4,10.8,Clear
2024-07-24,Chennai,South,35.4,29.0,43.2,57.7,8.1,Rain
2024-07-25,Chennai,South,32.7,26.5,25.0,64.9,10.9,Rain
2024-07-26,Chennai,South,34.1,27.1,0.1,53.8,7.5,Clear
2024-07-27,Chennai,South,38.6,30.6,0.0,64.0,2.3,Clear
2024-07-28,Chennai,South,34.0,27.0,0.0,55.6,7.8,Clear
2024-07-29,Chennai,South,35.4,27.8,0.0,61.3,1.8,Clear
2024-07-30,Chennai,South,35.7,28.6,12.8,69.8,12.7,Rain
2024-07-31,Chennai,South,34.3,28.8,0.0,59.5,12.6,Clear
2024-08-01,Chennai,South,33.1,28.1,0.0,54.1,9.7,Clear
2024-08-02,Chennai,South,39.0,31.2,40.2,52.2,7.0,Rain
2024-08-03,Chennai,South,34.7,27.6,38.0,49.5,29.0,Rain
2024-08-04,Chennai,South,35.2,27.8,29.3,51.1,7.7,Rain
2024-08-05,Chennai,South,35.0,26.6,5.2,78.8,14.3,Light Rain
2024-08-06,Chennai,South,35.2,30.2,0.0,43.2,5.9,Clear
2024-08-07,Chennai,South,33.3,24.6,3.8,55.8,10.8,Light Rain
2024-08-08,Chennai,South,33.3,26.8,0.0,54.8,23.2,Clear
2024-08-09,Chennai,South,36.3,30.0,0.0,59.6,13.7,Clear
2024-08-10,Chennai,South,34.8,29.4,0.0,58.0,21.0,Clear
2024-08-11,Chennai,South,35.5,29.8,0.0,49.2,6.2,Clear
2024-08-12,Chennai,South,36.6,30.1,74.2,56.6,8.2,Heavy Rain
2024-08-13,Chennai,South,35.7,28.3,0.0,59.8,7.7,Clear
2024-08-14,Chennai,South,36.2,28.9,8.1,57.4,13.0,Light Rain
2024-08-15,Chennai,South,33.7,26.3,2.7,52.7,10.1,Light Rain
2024-08-16,Chennai,South,35.4,28.5,0.0,57.5,19.4,Clear
2024-08-17,Chennai,South,31.1,24.2,0.0,51.3,15.5,Clear
2024-08-18,Chennai,South,34.9,27.8,37.4,64.2,23.1,Rain
2024-08-19,Chennai,South,35.8,26.5,0.0,50.4,6.7,Clear
2024-08-20,Chennai,South,33.9,27.0,39.3,64.6,20.4,Rain
2024-08-21,Chennai,South,34.7,28.8,24.6,54.6,10.4,Rain
2024-08-22,Chennai,South,32.7,25.6,8.4,65.5,18.1,Light Rain
2024-08-23,Chennai,South,31.6,26.0,0.0,51.9,9.5,Clear
2024-08-24,Chennai,South,34.6,27.7,0.0,40.3,7.9,Clear
2024-08-25,Chennai,South,35.7,30.3,0.0,41.4,24.2,Clear
2024-08-26,Chennai,South,34.6,27.0,0.0,46.2,24.6,Clear
2024-08-27,Chennai,South,37.2,30.6,0.0,53.6,15.1,Clear
2024-08-28,Chennai,South,35.6,28.2,0.0,43.2,5.1,Clear
2024-08-29,Chennai,South,34.4,27.6,0.0,40.1,7.2,Clear
2024-08-30,Chennai,South,35.1,27.4,36.6,61.9,17.5,Rain
2024-08-31,Chennai,South,32.3,25.8,4.0,64.7,25.0,Light Rain
2024-09-01,Chennai,South,35.6,28.1,11.6,63.2,33.8,Rain
2024-09-02,Chennai,South,33.2,28.2,24.4,60.2,31.2,Rain
2024-09-03,Chennai,South,35.2,30.0,22.0,61.3,19.2,Rain
2024-09-04,Chennai,South,37.3,29.7,0.0,56.3,12.6,Clear
2024-09-05,Chennai,South,34.2,26.7,0.0,50.9,9.1,Clear
2024-09-06,Chennai,South,33.8,27.1,14.6,55.5,22.8,Rain
2024-09-07,Chennai,South,34.2,27.2,0.0,46.9,14.6,Clear
2024-09-08,Chennai,South,30.0,24.0,8.7,56.2,20.7,Light Rain
2024-09-09,Chennai,South,33.7,26.6,30.4,62.5,10.9,Rain
2024-09-10,Chennai,South,34.4,26.4,1.8,75.5,15.0,Light Rain
2024-09-11,Chennai,South,35.5,27.9,0.0,57.9,32.9,Clear
2024-09-12,Chennai,South,30.6,24.3,0.0,47.6,14.0,Clear
2024-09-13,Chennai,South,35.5,26.9,0.0,57.6,2.5,Clear
2024-09-14,Chennai,South,34.8,27.9,30.5,59.3,10.4,Rain
2024-09-15,Chennai,South,32.2,27.2,0.0,56.4,11.7,Clear
2024-09-16,Chennai,South,36.4,28.9,17.3,49.5,19.4,Rain
2024-09-17,Chennai,South,31.3,24.5,0.0,57.6,12.5,Clear
2024-09-18,Chennai,South,32.4,26.6,11.6,52.1,14.0,Rain
2024-09-19,Chennai,South,35.1,29.1,0.0,48.7,9.3,Clear
2024-09-20,Chennai,South,32.6,23.6,5.5,68.3,9.0,Light Rain
2024-09-21,Chennai,South,30.4,23.5,0.0,59.1,6.2,Clear
2024-09-22,Chennai,South,31.3,25.3,0.0,56.5,20.1,Clear
2024-09-23,Chennai,South,32.6,25.2,0.0,55.0,15.1,Clear
2024-09-24,Chennai,South,34.3,28.4,0.0,50.3,3.6,Clear
2024-09-25,Chennai,South,33.5,28.5,0.0,55.1,7.1,Clear
2024-09-26,Chennai,South,33.9,27.1,0.0,52.1,2.1,Clear
2024-09-27,Chennai,South,32.6,25.0,49.8,41.3,13.5,Rain
2024-09-28,Chennai,South,28.2,21.7,26.5,66.1,7.7,Rain
2024-09-29,Chennai,South,29.5,24.5,0.0,61.7,4.8,Clear
2024-09-30,Chennai,South,31.5,24.3,0.0,52.5,2.2,Clear
2024-10-01,Chennai,South,30.7,24.2,44.6,96.2,11.5,Rain
2024-10-02,Chennai,South,35.0,27.4,69.3,70.4,12.3,Heavy Rain
2024-10-03,Chennai,South,32.9,26.0,9.2,66.7,14.0,Light Rain
2024-10-04,Chennai,South,31.4,26.1,16.1,77.1,13.8,Rain
2024-10-05,Chennai,South,31.4,22.6,0.0,55.2,1.8,Clear
2024-10-06,Chennai,South,32.1,27.1,68.9,71.6,14.9,Heavy Rain
2024-10-07,Chennai,South,34.1,26.8,156.2,74.9,17.0,Heavy Rain
2024-10-08,Chennai,South,30.9,23.6,25.9,72.9,13.8,Rain
2024-10-09,Chennai,South,30.7,24.2,25.5,82.4,18.6,Rain
2024-10-10,Chennai,South,29.7,23.1,119.5,80.1,26.2,Heavy Rain
2024-10-11,Chennai,South,31.6,24.2,0.0,64.3,23.3,Clear
2024-10-12,Chennai,South,31.4,21.4,79.9,67.3,6.4,Heavy Rain
2024-10-13,Chennai,South,30.0,23.8,0.0,69.5,5.2,Clear
2024-10-14,Chennai,South,34.2,28.0,0.0,59.8,4.8,Clear
2024-10-15,Chennai,South,32.5,22.7,131.0,76.6,20.8,Heavy Rain
2024-10-16,Chennai,South,31.4,22.5,0.0,69.8,1.8,Clear
2024-10-17,Chennai,South,30.9,24.7,0.0,78.6,11.3,Clear
2024-10-18,Chennai,South,31.0,24.7,0.0,75.9,12.1,Clear
2024-10-19,Chennai,South,33.0,25.4,210.3,69.4,17.5,Heavy Rain
2024-10-20,Chennai,South,30.1,25.1,0.0,67.2,6.6,Clear
2024-10-21,Chennai,South,33.1,25.1,54.3,63.1,10.6,Rain
2024-10-22,Chennai,South,31.5,24.0,0.0,55.4,5.7,Clear
2024-10-23,Chennai,South,33.2,25.2,46.1,86.9,10.3,Rain
2024-10-24,Chennai,South,30.4,22.1,0.0,58.9,8.5,Clear
2024-10-25,Chennai,South,34.8,26.3,76.1,66.1,11.6,Heavy Rain
2024-10-26,Chennai,South,29.2,22.2,0.0,69.9,14.6,Clear
2024-10-27,Chennai,South,29.2,22.9,0.0,63.7,1.3,Clear
2024-10-28,Chennai,South,29.2,20.9,52.2,84.6,5.7,Rain
2024-10-29,Chennai,South,32.3,25.2,148.7,78.1,14.9,Heavy Rain
2024-10-30,Chennai,South,33.2,24.7,34.1,71.4,15.9,Rain
2024-10-31,Chennai,South,28.5,21.6,69.2,93.5,13.6,Heavy Rain
2024-11-01,Chennai,South,29.9,22.0,0.0,61.1,20.0,Clear
2024-11-02,Chennai,South,32.7,25.5,0.0,66.8,8.0,Clear
2024-11-03,Chennai,South,29.7,24.2,26.5,92.0,26.9,Rain
2024-11-04,Chennai,South,27.6,20.3,34.6,84.9,13.7,Rain
2024-11-05,Chennai,South,30.3,25.3,92.7,81.4,8.9,Heavy Rain
2024-11-06,Chennai,South,27.8,19.7,122.4,86.4,11.4,Heavy Rain
2024-11-07,Chennai,South,32.3,23.4,8.4,75.1,9.2,Light Rain
2024-11-08,Chennai,South,29.8,24.1,37.2,82.5,16.0,Rain
2024-11-09,Chennai,South,28.7,22.7,108.8,78.3,15.0,Heavy Rain
2024-11-10,Chennai,South,26.5,19.1,100.9,70.9,12.4,Heavy Rain
2024-11-11,Chennai,South,29.5,21.0,139.2,89.1,10.1,Heavy Rain
2024-11-12,Chennai,South,31.0,22.5,107.4,66.0,15.0,Heavy Rain
2024-11-13,Chennai,South,31.1,24.4,0.0,77.5,12.0,Clear
2024-11-14,Chennai,South,30.7,23.4,185.8,85.8,23.8,Heavy Rain
2024-11-15,Chennai,South,28.7,21.7,67.2,69.7,11.1,Heavy Rain
2024-11-16,Chennai,South,30.5,21.6,0.0,65.9,9.5,Clear
2024-11-17,Chennai,South,28.1,20.9,118.8,98.7,11.3,Heavy Rain
2024-11-18,Chennai,South,31.2,22.7,58.2,87.9,9.1,Rain
2024-11-19,Chennai,South,28.0,18.8,42.9,79.8,51.9,Rain
2024-11-20,Chennai,South,28.8,21.4,80.6,79.2,18.3,Heavy Rain
2024-11-21,Chennai,South,30.2,25.2,0.0,77.5,3.9,Clear
2024-11-22,Chennai,South,29.5,23.3,101.6,84.1,10.7,Heavy Rain
2024-11-23,Chennai,South,29.2,23.3,138.8,74.2,6.1,Heavy Rain
2024-11-24,Chennai,South,33.4,26.6,159.8,81.5,19.8,Heavy Rain
2024-11-25,Chennai,South,28.8,22.9,115.4,78.6,12.0,Heavy Rain
2024-11-26,Chennai,South,30.1,22.1,0.0,79.7,16.0,Clear
2024-11-27,Chennai,South,29.6,21.2,136.2,71.1,9.7,Heavy Rain
2024-11-28,Chennai,South,29.0,23.6,0.0,71.7,1.6,Clear
2024-11-29,Chennai,South,31.3,23.4,54.4,84.7,26.8,Rain
2024-11-30,Chennai,South,28.3,20.2,113.2,80.7,9.6,Heavy Rain
2024-12-01,Chennai,South,26.4,19.9,268.8,87.3,11.7,Heavy Rain
2024-12-02,Chennai,South,25.5,20.4,0.0,70.6,5.5,Clear
2024-12-03,Chennai,South,29.0,22.5,143.5,77.0,8.6,Heavy Rain
2024-12-04,Chennai,South,32.2,23.1,110.2,78.4,21.0,Heavy Rain
2024-12-05,Chennai,South,25.4,17.7,109.1,70.0,25.0,Heavy Rain
2024-12-06,Chennai,South,28.3,21.4,105.7,87.3,8.1,Heavy Rain
2024-12-07,Chennai,South,32.9,25.8,42.8,75.4,15.4,Rain
2024-12-08,Chennai,South,27.1,17.3,68.4,88.4,6.6,Heavy Rain
2024-12-09,Chennai,South,27.3,20.3,6.0,100.0,30.6,Light Rain
2024-12-10,Chennai,South,29.4,21.0,246.2,76.8,14.0,Heavy Rain
2024-12-11,Chennai,South,26.7,21.6,110.2,74.9,9.0,Heavy Rain
2024-12-12,Chennai,South,27.6,20.1,49.4,81.7,24.3,Rain
2024-12-13,Chennai,South,26.9,20.6,0.0,62.9,4.8,Clear
2024-12-14,Chennai,South,28.7,21.8,61.0,81.8,20.1,Rain
2024-12-15,Chennai,South,27.2,20.2,60.7,95.0,14.9,Rain
2024-12-16,Chennai,South,30.2,22.0,159.3,78.4,9.7,Heavy Rain
2024-12-17,Chennai,South,27.6,21.6,0.0,92.4,6.2,Cloudy
2024-12-18,Chennai,South,27.9,22.2,49.9,92.5,13.2,Rain
2024-12-19,Chennai,South,27.8,20.9,7.9,84.8,17.2,Light Rain
2024-12-20,Chennai,South,30.5,24.6,0.0,74.2,6.1,Clear
2024-12-21,Chennai,South,26.6,18.6,52.5,85.6,22.0,Rain
2024-12-22,Chennai,South,29.5,20.6,45.3,71.5,11.5,Rain
2024-12-23,Chennai,South,27.7,22.3,102.2,79.1,12.4,Heavy Rain
2024-12-24,Chennai,South,27.3,21.1,6.2,67.7,18.7,Light Rain
2024-12-25,Chennai,South,31.0,22.0,102.9,69.3,14.1,Heavy Rain
2024-12-26,Chennai,South,27.2,19.9,63.0,82.6,22.5,Rain
2024-12-27,Chennai,South,27.5,19.8,31.7,84.9,11.2,Rain
2024-12-28,Chennai,South,29.3,21.5,77.5,90.1,16.8,Heavy Rain
2024-12-29,Chennai,South,27.0,21.1,97.8,84.3,8.5,Heavy Rain
2024-12-30,Chennai,South,24.7,18.3,74.1,84.1,35.6,Heavy Rain
2024-12-31,Chennai,South,31.6,22.7,14.0,90.8,14.9,Rain
2022-01-01,Jaipur,Northwest,24.0,11.9,0.0,51.2,18.9,Clear
2022-01-02,Jaipur,Northwest,19.7,10.8,0.0,49.4,5.9,Clear
2022-01-03,Jaipur,Northwest,22.0,9.9,0.0,30.0,3.9,Clear
2022-01-04,Jaipur,Northwest,20.6,9.6,0.0,48.3,14.6,Clear
2022-01-05,Jaipur,Northwest,20.1,9.1,0.0,63.9,13.9,Clear
2022-01-06,Jaipur,Northwest,18.9,9.5,0.0,59.1,11.1,Clear
2022-01-07,Jaipur,Northwest,19.2,9.3,0.0,43.2,8.1,Clear
2022-01-08,Jaipur,Northwest,23.8,11.7,0.0,54.9,3.0,Clear
2022-01-09,Jaipur,Northwest,19.8,8.9,0.0,57.8,0.4,Clear
2022-01-10,Jaipur,Northwest,20.4,9.4,0.0,71.4,34.7,Clear
2022-01-11,Jaipur,Northwest,18.8,6.3,0.0,65.6,6.7,Clear
2022-01-12,Jaipur,Northwest,21.0,9.0,0.0,58.5,9.0,Clear
2022-01-13,Jaipur,Northwest,22.6,12.7,0.0,46.4,4.1,Clear
2022-01-14,Jaipur,Northwest,22.7,9.5,0.0,55.3,18.5,Clear
2022-01-15,Jaipur,Northwest,22.2,11.9,0.8,55.8,9.3,Light Rain
2022-01-16,Jaipur,Northwest,19.9,10.7,0.0,53.5,28.7,Clear
2022-01-17,Jaipur,Northwest,22.9,14.0,0.0,56.7,5.4,Clear
2022-01-18,Jaipur,Northwest,22.5,10.5,0.0,48.3,9.4,Clear
2022-01-19,Jaipur,Northwest,17.4,7.7,0.0,52.0,20.8,Clear
2022-01-20,Jaipur,Northwest,17.4,7.2,0.0,48.4,14.2,Clear
2022-01-21,Jaipur,Northwest,20.4,12.4,0.0,59.8,9.5,Clear
2022-01-22,Jaipur,Northwest,21.3,8.0,0.0,36.9,3.0,Clear
2022-01-23,Jaipur,Northwest,20.6,9.9,0.0,66.1,5.1,Clear
2022-01-24,Jaipur,Northwest,21.1,10.9,0.0,55.1,8.5,Clear
2022-01-25,Jaipur,Northwest,20.9,10.8,0.0,60.5,8.2,Clear
2022-01-26,Jaipur,Northwest,22.0,8.9,0.0,67.9,8.3,Clear
2022-01-27,Jaipur,Northwest,19.8,8.2,0.0,54.1,3.1,Clear
2022-01-28,Jaipur,Northwest,20.3,9.4,0.0,64.1,7.2,Clear
2022-01-29,Jaipur,Northwest,19.3,10.3,0.0,57.9,2.1,Clear
2022-01-30,Jaipur,Northwest,24.1,12.7,0.0,54.0,7.6,Clear
2022-01-31,Jaipur,Northwest,22.7,11.7,0.0,53.1,9.6,Clear
2022-02-01,Jaipur,Northwest,20.4,9.3,0.0,50.4,4.8,Clear
2022-02-02,Jaipur,Northwest,21.1,11.9,0.0,48.6,4.5,Clear
2022-02-03,Jaipur,Northwest,21.8,9.7,0.0,52.2,5.9,Clear
2022-02-04,Jaipur,Northwest,20.6,9.8,0.0,51.4,19.9,Clear
2022-02-05,Jaipur,Northwest,23.4,14.5,0.0,38.7,6.4,Clear
2022-02-06,Jaipur,Northwest,19.0,6.5,0.0,67.1,6.5,Clear
2022-02-07,Jaipur,Northwest,23.7,12.2,0.0,61.0,12.7,Clear
2022-02-08,Jaipur,Northwest,22.0,11.4,0.0,65.9,18.0,Clear
2022-02-09,Jaipur,Northwest,22.0,8.9,0.0,49.5,26.9,Clear
2022-02-10,Jaipur,Northwest,22.2,11.7,0.0,36.7,6.8,Clear
2022-02-11,Jaipur,Northwest,23.4,11.7,0.0,43.1,8.4,Clear
2022-02-12,Jaipur,Northwest,23.5,11.2,0.0,49.8,31.5,Clear
2022-02-13,Jaipur,Northwest,23.9,13.0,0.0,44.7,3.6,Clear
2022-02-14,Jaipur,Northwest,20.2,10.8,0.0,51.3,3.6,Clear
2022-02-15,Jaipur,Northwest,19.7,8.9,0.0,41.7,11.2,Clear
2022-02-16,Jaipur,Northwest,20.7,9.3,0.0,52.9,3.1,Clear
2022-02-17,Jaipur,Northwest,24.9,13.1,0.0,47.7,22.6,Clear
2022-02-18,Jaipur,Northwest,20.8,11.0,0.0,54.1,1.9,Clear
2022-02-19,Jaipur,Northwest,20.4,10.2,0.0,54.4,9.0,Clear
2022-02-20,Jaipur,Northwest,19.7,9.4,0.0,48.6,6.1,Clear
2022-02-21,Jaipur,Northwest,24.9,11.2,0.0,56.9,4.4,Clear
2022-02-22,Jaipur,Northwest,22.7,12.5,0.0,34.8,11.7,Clear
2022-02-23,Jaipur,Northwest,24.5,15.7,0.0,54.0,11.0,Clear
2022-02-24,Jaipur,Northwest,21.1,10.1,0.0,45.3,11.0,Clear
2022-02-25,Jaipur,Northwest,23.1,9.6,0.0,66.2,12.7,Clear
2022-02-26,Jaipur,Northwest,23.9,15.8,0.0,43.8,11.5,Clear
2022-02-27,Jaipur,Northwest,19.9,9.6,0.0,40.1,6.5,Clear
2022-02-28,Jaipur,Northwest,25.4,12.2,6.6,61.4,14.0,Light Rain
2022-03-01,Jaipur,Northwest,24.6,11.9,0.0,50.0,14.2,Clear
2022-03-02,Jaipur,Northwest,23.6,13.0,0.0,39.0,15.9,Clear
2022-03-03,Jaipur,Northwest,22.2,11.1,0.0,44.7,5.7,Clear
2022-03-04,Jaipur,Northwest,24.7,13.4,0.8,58.9,21.7,Light Rain
2022-03-05,Jaipur,Northwest,24.1,13.4,0.0,45.6,12.7,Clear
2022-03-06,Jaipur,Northwest,27.0,15.0,0.0,64.7,8.1,Clear
2022-03-07,Jaipur,Northwest,25.5,12.9,0.0,48.2,9.7,Clear
2022-03-08,Jaipur,Northwest,21.7,13.3,0.0,58.0,20.1,Clear
2022-03-09,Jaipur,Northwest,24.7,14.8,0.0,54.3,6.7,Clear
2022-03-10,Jaipur,Northwest,22.9,11.3,0.0,60.4,8.3,Clear
2022-03-11,Jaipur,Northwest,27.0,13.0,0.0,50.7,3.7,Clear
2022-03-12,Jaipur,Northwest,25.0,13.8,0.0,61.6,1.1,Clear
2022-03-13,Jaipur,Northwest,25.7,13.4,0.0,46.6,13.6,Clear
2022-03-14,Jaipur,Northwest,25.9,13.9,0.0,61.5,10.2,Clear
2022-03-15,Jaipur,Northwest,23.1,11.2,0.0,59.1,14.2,Clear
2022-03-16,Jaipur,Northwest,25.8,14.4,0.0,50.0,6.3,Clear
2022-03-17,Jaipur,Northwest,26.0,17.4,0.0,62.9,12.2,Clear
2022-03-18,Jaipur,Northwest,26.6,16.2,0.0,60.8,15.3,Clear
2022-03-19,Jaipur,Northwest,24.9,14.3,0.0,49.8,7.6,Clear
2022-03-20,Jaipur,Northwest,25.2,13.8,0.0,45.5,7.8,Clear
2022-03-21,Jaipur,Northwest,27.1,17.9,0.0,43.6,9.4,Clear
2022-03-22,Jaipur,Northwest,30.7,19.2,0.0,45.5,6.4,Clear
2022-03-23,Jaipur,Northwest,28.9,20.0,0.0,58.6,7.4,Clear
2022-03-24,Jaipur,Northwest,25.5,15.6,0.0,42.5,6.2,Clear
2022-03-25,Jaipur,Northwest,28.7,18.9,0.0,53.5,7.7,Clear
2022-03-26,Jaipur,Northwest,26.5,14.7,0.0,50.0,18.1,Clear
2022-03-27,Jaipur,Northwest,24.7,12.5,0.0,30.8,11.6,Clear
2022-03-28,Jaipur,Northwest,28.2,18.5,0.0,60.6,4.9,Clear
2022-03-29,Jaipur,Northwest,33.3,21.9,0.0,45.4,22.9,Clear
2022-03-30,Jaipur,Northwest,28.9,17.8,4.1,49.6,20.1,Light Rain
2022-03-31,Jaipur,Northwest,30.7,20.6,0.0,58.0,14.7,Clear
2022-04-01,Jaipur,Northwest,26.9,15.3,0.0,52.8,7.8,Clear
2022-04-02,Jaipur,Northwest,31.9,19.8,0.0,62.3,11.6,Clear
2022-04-03,Jaipur,Northwest,30.4,18.5,0.0,49.7,5.6,Clear
2022-04-04,Jaipur,Northwest,27.2,16.8,0.0,56.3,5.6,Clear
2022-04-05,Jaipur,Northwest,28.8,16.9,0.0,61.5,5.3,Clear
2022-04-06,Jaipur,Northwest,30.2,18.9,0.0,43.2,9.9,Clear
2022-04-07,Jaipur,Northwest,31.4,20.2,0.0,55.3,4.9,Clear
2022-04-08,Jaipur,Northwest,29.8,17.6,0.0,62.0,10.5,Clear
2022-04-09,Jaipur,Northwest,29.7,21.2,0.0,59.3,12.4,Clear
2022-04-10,Jaipur,Northwest,31.0,20.8,0.0,69.5,17.7,Clear
2022-04-11,Jaipur,Northwest,28.8,16.6,0.0,38.6,10.6,Clear
2022-04-12,Jaipur,Northwest,33.3,22.8,0.0,55.1,11.3,Clear
2022-04-13,Jaipur,Northwest,31.9,22.6,0.0,53.7,10.8,Clear
2022-04-14,Jaipur,Northwest,28.0,18.4,0.0,52.6,11.7,Clear
2022-04-15,Jaipur,Northwest,28.9,20.4,0.0,50.3,30.7,Clear
2022-04-16,Jaipur,Northwest,27.0,16.2,0.0,47.2,3.1,Clear
2022-04-17,Jaipur,Northwest,30.2,18.6,0.0,49.7,19.4,Clear
2022-04-18,Jaipur,Northwest,33.2,21.3,0.0,35.0,0.6,Clear
2022-04-19,Jaipur,Northwest,35.3,22.8,0.0,49.0,7.6,Clear
2022-04-20,Jaipur,Northwest,28.6,17.5,0.0,58.5,3.4,Clear
2022-04-21,Jaipur,Northwest,34.2,20.8,0.0,61.1,8.1,Clear
2022-04-22,Jaipur,Northwest,31.5,20.6,0.0,57.6,11.9,Clear
2022-04-23,Jaipur,Northwest,34.8,25.4,0.0,45.4,3.9,Clear
2022-04-24,Jaipur,Northwest,31.2,18.0,0.0,60.7,7.9,Clear
2022-04-25,Jaipur,Northwest,34.2,23.1,0.0,45.8,12.2,Clear
2022-04-26,Jaipur,Northwest,31.4,18.8,0.0,32.9,23.8,Clear
2022-04-27,Jaipur,Northwest,31.9,22.7,0.0,58.4,14.5,Clear
